"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","MAX","PRCP","TEMP","VISIB","WDSP"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-02","  93.9"," 0.75","  86.4","  5.9","  3.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-03","  91.8"," 0.12","  85.1","  5.6","  4.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-04","  91.9"," 0.12","  85.5","  5.9","  4.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-05","  90.3"," 0.02","  85.7","  5.7","  3.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-06","  91.4"," 0.00","  85.7","  5.9","  4.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-07","  92.8"," 0.00","  86.6","  5.9","  3.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-09","  89.2"," 0.00","  85.1","  5.9","  3.7"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-10","  92.8"," 0.12","  85.8","  5.9","  3.4"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-11","  81.5"," 0.35","  79.6","  5.9","  3.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-12","  87.4"," 0.00","  82.4","  5.9","  1.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-13","  81.7"," 0.13","  78.9","  5.9","  1.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-14","  90.3"," 0.00","  84.2","  5.9","  3.4"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-15","  90.3"," 0.00","  85.3","  5.9","  4.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-16","  90.0"," 0.00","  84.8","  5.9","  3.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-17","  91.0"," 0.28","  83.9","  5.7","  3.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-19","  91.4"," 0.00","  84.6","  5.9","  4.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-20","  88.9"," 0.00","  84.6","  5.9","  3.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-21","  90.3"," 0.00","  84.5","  5.7","  2.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-22","  92.5"," 0.00","  85.0","  5.9","  3.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-23","  91.4"," 0.00","  86.8","  5.9","  3.8"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-24","  91.4"," 1.89","  85.1","  5.4","  4.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-25","  91.0"," 0.08","  83.9","  5.7","  2.2"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-26","  92.1"," 0.04","  85.1","  5.6","  3.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-27","  91.9"," 0.12","  85.3","  5.9","  4.2"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-28","  89.4"," 1.22","  83.2","  4.8","  3.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-06-29","  92.1"," 1.14","  84.4","  5.9","  4.8"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-02","  88.7"," 0.63","  84.1","  5.9","  1.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-03","  90.0"," 0.22","  83.6","  5.9","  4.2"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-04","  88.5"," 4.21","  81.8","  5.3","  3.7"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-05","  91.6"," 0.01","  85.1","  5.9","  3.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-06","  90.0"," 0.02","  84.3","  5.7","  5.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-07","  89.2"," 0.00","  82.2","  5.7","  3.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-08","  91.0"," 0.00","  84.7","  5.7","  3.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-09","  91.4"," 0.00","  84.1","  6.1","  3.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-10","  91.4"," 0.00","  86.0","  6.1","  5.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-11","  86.7"," 0.00","  82.0","  5.7","  2.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-12","  87.1"," 0.47","  82.8","  5.6","  2.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-13","  86.4"," 1.10","  81.1","  5.7","  2.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-14","  86.7"," 0.04","  81.0","  5.7","  0.7"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-15","  90.3"," 0.00","  84.2","  6.1","  2.8"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-16","  88.2"," 1.06","  82.5","  5.9","  4.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-17","  91.0"," 0.47","  81.1","  5.9","  1.2"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-18","  84.6"," 0.01","  81.5","  5.4","  2.7"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-21","  92.5"," 0.12","  85.3","  6.1","  4.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-22","  93.4"," 0.00","  86.5","  5.9","  4.8"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-23","  90.9"," 0.00","  84.3","  5.9","  4.8"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-24","  90.7"," 0.00","  84.6","  5.9","  4.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-25","  91.8"," 0.00","  86.4","  5.9","  4.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-26","  90.1"," 0.00","  84.4","  6.2","  4.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-27","  89.2"," 0.00","  84.3","  5.9","  3.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-28","  90.7"," 0.00","  85.1","  5.9","  4.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-29","  92.3"," 0.00","  86.2","  5.9","  3.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-30","  90.7"," 0.00","  85.5","  5.9","  5.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-07-31","  90.3"," 0.00","  85.1","  5.9","  5.1"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-01","  88.3"," 0.00","  83.5","  6.1","  2.2"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-02","  93.6"," 0.00","  86.3","  5.9","  3.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-03","  94.1"," 0.00","  86.3","  5.9","  4.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-04","  91.8"," 0.00","  85.9","  5.9","  4.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-05","  91.4"," 0.00","  85.1","  5.9","  5.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-06","  91.4"," 0.08","  84.1","  5.9","  4.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-07","  90.0"," 0.00","  83.9","  5.9","  3.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-08","  93.4"," 0.00","  84.7","  5.9","  4.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-09","  90.3"," 0.04","  84.7","  5.7","  3.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-11","  93.2"," 0.00","  85.4","  5.7","  4.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-14","  92.7"," 0.00","  86.0","  5.9","  5.2"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-15","  92.5"," 0.00","  86.0","  6.2","  6.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-16","  93.2"," 0.00","  86.2","  5.9","  5.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-17","  91.9"," 0.00","  84.9","  5.9","  5.2"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-18","  90.3"," 0.00","  85.4","  5.9","  5.2"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-19","  94.3"," 0.00","  86.7","  5.7","  4.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-20","  93.6"," 0.00","  85.8","  6.2","  7.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-21","  93.2"," 0.03","  86.2","  6.2","  4.7"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-23","  89.2"," 0.03","  82.4","  5.9","  4.8"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-24","  89.6"," 0.00","  84.2","  5.9","  3.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-25","  93.2"," 0.04","  87.0","  5.9","  4.8"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-26","  93.2"," 0.00","  86.3","  5.9","  4.2"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-27","  94.1"," 0.00","  87.1","  5.9","  6.3"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-28","  92.8"," 0.00","  86.3","  6.2","  5.8"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-29","  93.2"," 0.00","  86.5","  6.2","  5.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-08-30","  93.2"," 0.00","  86.1","  5.9","  5.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-02","  95.7"," 0.00","  87.0","  6.2","  4.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-04","  95.4"," 0.00","  87.7","  5.9","  6.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-05","  96.1"," 0.00","  87.7","  5.9","  6.8"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-06","  93.9"," 0.01","  87.4","  5.9","  5.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-07","  92.1"," 0.00","  85.7","  5.9","  4.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-08","  92.8"," 0.00","  85.1","  5.7","  5.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-09","  94.3"," 0.00","  87.1","  5.9","  5.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-10","  93.6"," 1.89","  86.5","  5.9","  4.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-11","  88.0"," 0.02","  82.7","  5.9","  2.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-12","  93.2"," 0.00","  85.3","  5.9","  4.7"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-13","  92.7"," 0.00","  85.1","  6.2","  4.8"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-15","  93.4"," 0.00","  86.3","  5.6","  4.8"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-16","  93.4"," 0.00","  85.9","  5.9","  4.8"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-17","  93.2"," 0.00","  86.5","  5.9","  4.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-18","  93.6"," 0.00","  87.1","  5.9","  6.6"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-19","  93.7"," 0.04","  86.8","  6.2","  6.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-21","  91.0"," 0.00","  85.6","  5.9","  3.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-22","  92.1"," 0.00","  85.5","  5.9","  4.5"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-23","  91.4"," 0.00","  86.0","  5.9","  5.0"
"97142099999","KOLAKA POMALA, ID","-4.3","121.5333333","3.0","2023-09-24","  92.8"," 0.00","  86.4","  5.9","  4.8"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-01","  88.7"," 0.44","  80.5","  8.0","  4.0"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-02","  89.6"," 0.00","  80.9","  7.9","  3.3"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-03","  88.7"," 0.00","  80.2","  7.9","  4.2"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-04","  87.8"," 0.94","  79.1","  6.6","  3.3"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-05","  89.6"," 0.76","  81.1","  8.6","  1.9"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-06","  87.8"," 0.00","  80.2","  8.1","  4.2"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-07","  86.0"," 0.06","  79.5","  7.9","  2.8"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-08","  86.0"," 0.03","  79.4","  6.9","  2.7"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-09","  88.7"," 0.00","  81.2","  8.1","  3.2"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-10","  89.6","99.99","  81.5","  7.9","  2.8"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-11","  87.1"," 0.09","  79.4","  6.4","  1.9"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-12","  88.0"," 0.17","  80.9","  7.4","  2.8"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-13","  89.6"," 0.00","  80.2","  8.2","  1.8"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-14","  90.1"," 0.01","  81.4","  7.8","  2.7"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-15","  87.8"," 0.00","  81.2","  7.0","  2.9"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-16","  89.6"," 0.08","  80.1","  8.0","  3.8"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-17","  89.4"," 0.80","  80.8","  8.9","  4.3"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-18","  85.1"," 0.00","  78.5","  7.7","  6.1"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-19","  87.8"," 0.05","  80.1","  8.1","  4.9"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-20","  86.0"," 0.00","  79.8","  8.8","  3.8"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-21","  87.8"," 0.01","  78.0","  6.9","  3.9"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-22","  84.4"," 1.02","  77.5","  5.7","  1.9"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-23","  86.0"," 1.09","  77.6","  6.2","  2.9"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-24","  78.8"," 0.06","  74.7","  5.0","  1.4"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-25","  76.1"," 0.43","  74.9","  5.3","  3.0"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-26","  84.2"," 0.13","  77.7","  7.6","  5.0"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-27","  88.2"," 0.00","  79.9","  8.3","  3.7"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-28","  81.1"," 0.00","  77.3","  7.4","  8.1"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-29","  82.4"," 0.06","  76.7","  8.0"," 10.3"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-30","  82.4"," 0.00","  77.7","  8.1","  6.5"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-01-31","  82.4"," 0.02","  77.7","  8.6","  5.7"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-01","  87.8"," 0.00","  78.4","  7.4","  4.0"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-02","  88.2"," 0.46","  80.0","  7.8","  3.1"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-03","  84.2"," 0.00","  79.3","  7.0","  5.9"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-04","  84.2"," 0.00","  79.8","  8.2","  6.3"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-05","  87.8"," 0.00","  79.4","  8.0","  5.0"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-06","  78.8"," 0.06","  76.0","  8.5","  3.6"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-07","  88.2"," 0.00","  81.1","  9.1","  4.8"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-08","  91.4"," 0.00","  80.9","  7.6","  5.5"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-09","  88.2"," 0.33","  81.4","  8.9","  5.9"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-10","  90.5"," 0.00","  82.1","  7.8","  5.0"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-11","  86.2"," 0.02","  78.7","  7.1","  3.9"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-12","  90.3"," 0.17","  77.4","  6.9","  2.6"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-13","  89.6"," 0.46","  81.8","  8.6","  2.7"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-14","  87.8"," 0.00","  78.9","  6.6","  4.0"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-15","  87.8"," 0.86","  78.8","  7.7","  5.0"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-16","  88.2"," 0.01","  80.0","  8.3","  6.2"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-17","  87.8"," 0.00","  80.1","  8.1","  7.6"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-18","  89.6"," 0.03","  81.4","  7.7","  6.7"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-19","  89.6"," 1.25","  81.8","  9.0","  6.8"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-20","  88.2"," 0.00","  80.5","  8.1","  7.2"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-21","  89.6"," 0.03","  81.2","  8.6","  8.4"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-22","  87.8"," 0.00","  80.8","  8.2","  7.2"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-23","  87.8"," 0.00","  81.3","  8.2","  7.0"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-24","  90.3"," 0.00","  81.7","  7.7","  5.5"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-25","  86.0"," 0.00","  79.9","  7.9","  8.2"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-26","  88.5"," 0.00","  79.5","  7.9","  7.9"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-27","  86.0"," 0.01","  78.8","  7.7","  4.6"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-02-28","  83.1"," 0.04","  77.3","  5.6","  2.0"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-01","  75.2"," 2.85","  74.0","  3.2","  3.5"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-02","  86.0"," 1.87","  77.9","  6.4","  4.0"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-03","  82.4"," 0.00","  76.1","  3.7","  2.4"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-04","  80.6"," 1.27","  76.3","  6.0","  4.0"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-05","  86.0"," 0.13","  77.7","  8.2","  6.6"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-06","  87.8"," 0.13","  79.6","  7.4","  7.2"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-07","  89.6"," 0.00","  80.8","  8.6","  8.7"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-08","  90.5"," 0.00","  81.5","  8.5","  8.7"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-09","  88.2"," 0.00","  80.9","  8.2"," 10.0"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-10","  90.7"," 0.04","  81.1","  8.7","  7.7"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-11","  91.4"," 0.00","  81.4","  7.8","  6.1"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-12","  89.6"," 0.28","  81.8","  8.3","  7.1"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-13","  87.8"," 0.00","  80.0","  8.4"," 10.4"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-14","  88.2"," 0.00","  80.2","  8.3","  8.5"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-15","  88.3"," 0.00","  80.6","  7.8","  7.8"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-16","  90.0"," 0.00","  81.9","  8.8","  7.7"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-17","  91.4"," 0.01","  82.0","  8.4","  8.2"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-18","  91.4"," 0.00","  81.7","  7.7","  7.3"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-19","  92.5"," 0.00","  83.5","  8.2","  5.7"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-20","  92.3"," 1.77","  80.6","  7.4","  5.2"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-21","  89.6"," 0.01","  81.1","  7.2","  2.6"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-22","  91.6"," 0.02","  82.7","  8.1","  3.7"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-23","  91.4"," 0.00","  81.2","  7.1","  3.1"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-24","  89.6"," 0.19","  81.3","  7.7","  2.4"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-25","  87.8"," 0.03","  79.8","  7.1","  2.6"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-26","  89.6"," 0.06","  82.8","  7.6","  3.3"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-27","  87.8"," 0.00","  82.1","  7.9","  3.4"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-28","  93.6"," 0.00","  83.4","  8.3","  4.1"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-29","  92.3"," 0.00","  83.6","  8.7","  4.7"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-30","  90.5"," 0.00","  80.5","  6.9","  3.4"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-03-31","  89.6"," 0.62","  82.2","  6.4","  2.9"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-01","  89.6"," 0.00","  80.2","  6.2","  2.1"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-02","  89.8"," 0.00","  82.3","  7.8","  2.8"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-03","  84.4"," 0.06","  80.1","  6.9","  1.6"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-04","  91.4"," 0.01","  83.9","  7.6","  3.5"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-05","  84.7"," 0.98","  79.2","  5.7","  1.7"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-06","  89.6"," 0.00","  82.2","  7.4","  2.4"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-07","  90.5"," 0.00","  79.2","  6.7","  2.6"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-08","  90.0"," 0.00","  80.9","  8.1","  2.4"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-09","  93.2","99.99","  81.0","  7.8","  3.4"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-10","  89.6"," 0.64","  82.3","  7.5","  3.1"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-11","  89.8"," 0.00","  83.9","  7.7","  2.9"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-12","  91.9"," 0.00","  84.7","  6.4","  3.4"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-13","  91.4"," 0.02","  83.6","  4.1","  2.8"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-14","  91.4"," 0.00","  83.5","  4.9","  2.9"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-15","  91.4"," 0.00","  84.8","  4.5","  3.2"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-16","  91.8","99.99","  82.9","  5.5","  3.0"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-17","  93.2"," 0.08","  83.6","  4.9","  2.8"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-18","  93.4"," 0.00","  84.6","  5.2","  2.7"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-19","  90.0"," 0.00","  84.2","  5.4","  3.3"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-20","  86.0"," 0.63","  81.5","  7.5","  2.0"
"48665099999","MALACCA, MY","2.263361","102.251553","10.66","2023-04-21","  90.5"," 0.01","  83.5","  7.1","  3.6"
